season,round,race_name,circuit_id,circuit_name,race_date,driver_id,driver_code,given_name,family_name,constructor_id,constructor_name,grid,position,points,status
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,3,15,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,5,4,12,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,3,5,10,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,6,8,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,sainz,SAI,Carlos,Sainz,renault,Renault,11,7,6,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,perez,PER,Sergio,Pérez,force_india,Force India,10,8,4,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,20,9,2,+1 Lap
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,16,10,1,+1 Lap
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,17,11,0,+1 Lap
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,19,12,0,+1 Lap
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,14,13,0,+1 Lap
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,stroll,STR,Lance,Stroll,williams,Williams,15,14,0,+2 Laps
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,leclerc,LEC,Charles,Leclerc,sauber,Sauber,9,15,0,Collision damage
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,4,16,0,Battery
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,8,17,0,Collision damage
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,alonso,ALO,Fernando,Alonso,mclaren,McLaren,13,18,0,Collision
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,ocon,OCO,Esteban,Ocon,force_india,Force India,6,19,0,Disqualified
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,12,20,0,Disqualified
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,2,1,25,Finished
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,4,2,18,Finished
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,6,3,15,Finished
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,3,4,12,Finished
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,5,5,10,+1 Lap
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,6,8,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,leclerc,LEC,Charles,Leclerc,sauber,Sauber,9,7,6,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,15,8,4,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,10,9,2,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,20,10,1,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,ocon,OCO,Esteban,Ocon,force_india,Force India,11,11,0,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,stroll,STR,Lance,Stroll,williams,Williams,17,12,0,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,19,13,0,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,14,14,0,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,16,15,0,+2 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,18,16,0,+3 Laps
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,1,17,0,Engine
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,perez,PER,Sergio,Pérez,force_india,Force India,13,18,0,Brakes
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,sainz,SAI,Carlos,Sainz,renault,Renault,8,19,0,Suspension
2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,2018-10-28,alonso,ALO,Fernando,Alonso,mclaren,McLaren,12,20,0,Engine
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,5,2,18,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,4,3,15,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,11,4,12,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,3,5,10,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,2,6,8,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,leclerc,LEC,Charles,Leclerc,sauber,Sauber,7,7,6,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,8,8,4,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,10,9,2,Finished
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,perez,PER,Sergio,Pérez,force_india,Force India,12,10,1,+1 Lap
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,16,11,0,+1 Lap
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,sainz,SAI,Carlos,Sainz,renault,Renault,15,12,0,+1 Lap
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,9,13,0,+1 Lap
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,20,14,0,+1 Lap
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,ocon,OCO,Esteban,Ocon,force_india,Force India,18,15,0,+1 Lap
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,14,16,0,+2 Laps
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,alonso,ALO,Fernando,Alonso,mclaren,McLaren,17,17,0,+2 Laps
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,stroll,STR,Lance,Stroll,williams,Williams,19,18,0,+2 Laps
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,13,19,0,Overheating
2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,2018-11-11,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,6,20,0,Collision
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,3,2,18,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,6,3,15,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,5,4,12,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,5,10,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,sainz,SAI,Carlos,Sainz,renault,Renault,11,6,8,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,leclerc,LEC,Charles,Leclerc,sauber,Sauber,8,7,6,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,perez,PER,Sergio,Pérez,force_india,Force India,14,8,4,Finished
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,7,9,2,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,13,10,1,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,alonso,ALO,Fernando,Alonso,mclaren,McLaren,15,11,0,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,16,12,0,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,stroll,STR,Lance,Stroll,williams,Williams,20,13,0,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,18,14,0,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,19,15,0,+1 Lap
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,17,16,0,Engine
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,ocon,OCO,Esteban,Ocon,force_india,Force India,9,17,0,Engine
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,12,18,0,Power loss
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,4,19,0,Power loss
2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,2018-11-25,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,10,20,0,Collision
